Q9_1,Q9_2,Q9_3,HeadAcc,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,lon,lat,utc_datetime,ME
-0.33266,0.75019,-0.44472,336,-1993,-7560,-2863,-199,-144,457,-390,431,21,,,2024-06-27T20:48:49.060Z,M
-0.33121,0.75172,-0.44141,336,-2035,-7648,-3149,-197,-161,403,-388,431,11,,,2024-06-27T20:48:49.080Z,M
-0.3303,0.75286,-0.43891,336,-2265,-7560,-3131,-162,-117,274,-386,427,15,,,2024-06-27T20:48:49.100Z,M
-0.33014,0.75366,-0.43716,336,-2141,-7554,-3019,-147,-63,136,-394,430,15,,,2024-06-27T20:48:49.120Z,M
-0.33035,0.75451,-0.43538,336,-2045,-7442,-2983,-184,-46,90,-393,421,16,,,2024-06-27T20:48:49.140Z,M
-0.33038,0.75589,-0.43289,336,-2025,-7376,-3095,-258,-34,148,-413,418,23,,,2024-06-27T20:48:49.160Z,M
-0.33003,0.75772,-0.43001,336,-2181,-7448,-3125,-302,-4,200,-393,437,21,,,2024-06-27T20:48:49.180Z,M
-0.32905,0.76288,-0.42282,336,-2179,-7386,-3119,-476,84,245,-398,426,18,,,2024-06-27T20:48:49.200Z,M
-0.32887,0.76643,-0.4178,336,-2187,-7434,-3155,-616,96,266,-392,427,22,,,2024-06-27T20:48:49.220Z,M
-0.32913,0.77059,-0.41192,337,-2125,-7332,-3267,-760,139,248,-395,415,21,,,2024-06-27T20:48:49.240Z,M
-0.32964,0.77515,-0.40569,339,-2357,-7024,-3307,-842,208,213,-385,429,13,,,2024-06-27T20:48:49.260Z,M
-0.33033,0.77981,-0.39941,341,-2355,-6942,-3511,-874,246,184,-406,421,26,,,2024-06-27T20:48:49.280Z,M
-0.33081,0.78439,-0.39312,341,-2395,-6728,-3621,-858,230,199,-398,415,33,,,2024-06-27T20:48:49.300Z,M
-0.33126,0.78832,-0.38674,341,-2563,-6608,-3891,-785,91,238,-390,423,26,,,2024-06-27T20:48:49.320Z,M
-0.33155,0.79128,-0.38109,341,-2477,-6542,-4029,-629,-45,247,-384,414,37,,,2024-06-27T20:48:49.340Z,M
-0.33187,0.79377,-0.37453,341,-2463,-6590,-4171,-198,-148,130,-402,411,32,,,2024-06-27T20:48:49.360Z,M
-0.33193,0.79373,-0.37361,341,-2425,-6636,-4223,-36,-131,65,-399,409,40,,,2024-06-27T20:48:49.380Z,M
-0.33164,0.79341,-0.3737,341,-2491,-6542,-4159,67,-78,38,-393,397,33,,,2024-06-27T20:48:49.400Z,M
-0.33104,0.79292,-0.37437,341,-2415,-6578,-4017,136,-56,44,-398,418,36,,,2024-06-27T20:48:49.420Z,M
-0.33021,0.79257,-0.37498,341,-2415,-6696,-3877,126,-45,66,-390,400,36,,,2024-06-27T20:48:49.440Z,M
-0.32945,0.79254,-0.37506,341,-2393,-6662,-3865,59,-29,84,-397,411,35,,,2024-06-27T20:48:49.460Z,M
-0.32881,0.79274,-0.37468,341,-2475,-6584,-3875,5,-29,94,-403,413,38,,,2024-06-27T20:48:49.480Z,M
-0.3277,0.79348,-0.37291,341,-2589,-6718,-3981,-58,-53,125,-399,414,35,,,2024-06-27T20:48:49.500Z,M
-0.327,0.79397,-0.37195,341,-2609,-6758,-4079,-53,-40,130,-402,406,40,,,2024-06-27T20:48:49.520Z,M
-0.32647,0.79448,-0.37129,341,-2763,-6874,-4205,-51,15,84,-402,409,32,,,2024-06-27T20:48:49.540Z,M
-0.32623,0.79490,-0.37122,341,-2763,-6800,-4077,-37,71,2,-393,405,41,,,2024-06-27T20:48:49.560Z,M
-0.32639,0.79515,-0.37135,341,-2661,-6882,-4087,-34,77,-48,-415,398,42,,,2024-06-27T20:48:49.580Z,M
-0.32647,0.79560,-0.3712,341,-2499,-6852,-4067,-67,81,-26,-397,398,37,,,2024-06-27T20:48:49.600Z,M
-0.32627,0.79648,-0.37052,341,-2547,-6820,-4113,-123,104,26,-399,401,37,,,2024-06-27T20:48:49.620Z,M
-0.32548,0.79948,-0.36752,341,-2615,-6914,-4167,-267,145,89,-402,409,37,,,2024-06-27T20:48:49.640Z,M
-0.32549,0.80126,-0.3652,341,-2643,-6764,-4197,-320,136,84,-406,410,28,,,2024-06-27T20:48:49.660Z,M
-0.32595,0.80309,-0.36278,341,-2651,-6862,-4213,-369,152,29,-403,407,38,,,2024-06-27T20:48:49.680Z,M
-0.32732,0.80516,-0.35994,341,-2671,-7210,-4439,-485,200,-62,-404,404,35,,,2024-06-27T20:48:49.700Z,M
-0.32961,0.80783,-0.35664,341,-2655,-7094,-4515,-649,336,-181,-401,397,38,,,2024-06-27T20:48:49.720Z,M
-0.3324,0.81073,-0.35325,341,-2345,-6740,-4513,-718,422,-248,-407,398,32,,,2024-06-27T20:48:49.740Z,M
-0.33459,0.81427,-0.3493,341,-2085,-6552,-4355,-801,477,-186,-384,406,55,,,2024-06-27T20:48:49.760Z,M
-0.33626,0.81860,-0.34425,339,-1885,-6500,-4203,-930,539,-87,-399,398,47,,,2024-06-27T20:48:49.780Z,M
-0.34063,0.82821,-0.32804,337,-2079,-6414,-4449,-1328,313,88,-406,402,54,,,2024-06-27T20:48:49.800Z,M
-0.34242,0.83485,-0.31583,337,-1829,-6300,-4851,-1647,352,219,-384,388,47,,,2024-06-27T20:48:49.820Z,M
-0.34415,0.84248,-0.30135,337,-2067,-6022,-5025,-1928,419,279,-389,385,60,,,2024-06-27T20:48:49.840Z,M
-0.34641,0.85061,-0.28489,337,-2385,-5784,-5383,-2190,474,256,-390,384,69,,,2024-06-27T20:48:49.860Z,M
-0.34975,0.85852,-0.26703,334,-2781,-5526,-5787,-2374,481,157,-384,377,60,,,2024-06-27T20:48:49.880Z,M
-0.35479,0.86569,-0.24857,332,-2397,-5252,-6241,-2500,505,-39,-384,382,65,,,2024-06-27T20:48:49.900Z,M
-0.36077,0.87190,-0.23024,327,-1717,-4778,-6415,-2507,480,-180,-377,368,79,,,2024-06-27T20:48:49.920Z,M
-0.36642,0.87740,-0.21233,327,-2129,-4382,-6613,-2425,463,-185,-381,356,72,,,2024-06-27T20:48:49.940Z,M
-0.37243,0.88801,-0.17966,322,-1947,-3548,-7235,-2086,555,63,-381,353,77,,,2024-06-27T20:48:49.960Z,M
-0.37423,0.89242,-0.16563,318,-1989,-3274,-7461,-1885,539,66,-383,336,89,,,2024-06-27T20:48:49.980Z,M
-0.37617,0.89604,-0.15275,318,-1913,-3258,-7767,-1739,502,16,-371,351,85,,,2024-06-27T20:48:50Z,M
-0.37855,0.89874,-0.14141,318,-2129,-3062,-7805,-1551,451,-89,-371,338,103,,,2024-06-27T20:48:50.020Z,M
-0.38102,0.90078,-0.13197,318,-2087,-2618,-7893,-1338,466,-161,-370,315,91,,,2024-06-27T20:48:50.040Z,M
-0.38401,0.90217,-0.12486,312,-1789,-2342,-7955,-1132,586,-286,-366,316,95,,,2024-06-27T20:48:50.060Z,M
-0.39122,0.90324,-0.11709,306,-1111,-1910,-7809,-745,750,-462,-374,314,110,,,2024-06-27T20:48:50.080Z,M
-0.39481,0.90314,-0.11505,306,-1099,-1940,-7715,-592,670,-453,-376,327,108,,,2024-06-27T20:48:50.100Z,M
-0.39821,0.90279,-0.11371,306,-893,-2284,-7965,-479,578,-455,-361,311,110,,,2024-06-27T20:48:50.120Z,M
-0.40231,0.90189,-0.11254,306,-901,-2192,-8387,-412,464,-527,-358,324,98,,,2024-06-27T20:48:50.140Z,M
-0.40736,0.90047,-0.1113,306,-1031,-2328,-8739,-419,413,-640,-344,323,94,,,2024-06-27T20:48:50.160Z,M
-0.41352,0.89861,-0.11,306,-1049,-2312,-9195,-486,514,-782,-352,320,109,,,2024-06-27T20:48:50.180Z,M
-0.42047,0.89661,-0.10909,306,-645,-2228,-9267,-622,886,-909,-349,326,111,,,2024-06-27T20:48:50.200Z,M
-0.42778,0.89465,-0.10815,302,-545,-2328,-9389,-853,1359,-1004,-351,311,108,,,2024-06-27T20:48:50.220Z,M
-0.43931,0.89171,-0.10538,298,17,-2362,-8715,-1213,2023,-864,-344,315,111,,,2024-06-27T20:48:50.240Z,M
-0.44641,0.88867,-0.10468,298,723,-2036,-7641,-1168,2093,-1121,-336,304,111,,,2024-06-27T20:48:50.260Z,M
0.45594,-0.88370,0.10431,298,877,-1544,-7223,-1020,1909,-1414,-336,312,109,,,2024-06-27T20:48:50.280Z,M
0.46572,-0.87782,0.10569,296,1531,-56,-7183,-714,1757,-1462,-326,297,124,,,2024-06-27T20:48:50.300Z,M
0.47334,-0.87219,0.11132,296,1217,652,-7581,-146,1737,-1198,-312,301,113,,,2024-06-27T20:48:50.320Z,M
0.47787,-0.86795,0.11739,296,1453,780,-7921,-13,1568,-809,-313,297,119,,,2024-06-27T20:48:50.340Z,M
0.47957,-0.86501,0.12384,296,2397,-56,-7637,17,1500,-463,-308,304,124,,,2024-06-27T20:48:50.360Z,M
0.48209,-0.85984,0.13524,295,2509,-134,-6935,106,1024,-352,-287,306,115,,,2024-06-27T20:48:50.380Z,M
0.48242,-0.85834,0.13811,294,3215,-774,-6685,-67,778,-224,-292,308,110,,,2024-06-27T20:48:50.400Z,M
0.48118,-0.85828,0.13684,292,3287,-1278,-7313,-507,599,-58,-295,307,109,,,2024-06-27T20:48:50.420Z,M
0.47805,-0.85962,0.13318,292,2929,-436,-7585,-739,481,161,-285,304,122,,,2024-06-27T20:48:50.440Z,M
0.47562,-0.86020,0.13064,292,2889,330,-7707,-636,606,69,-288,299,114,,,2024-06-27T20:48:50.460Z,M
0.47499,-0.85933,0.12905,292,3631,324,-7999,-583,776,-173,-284,303,118,,,2024-06-27T20:48:50.480Z,M
0.47343,-0.85879,0.12585,292,4265,252,-7775,-838,847,-121,-283,297,111,,,2024-06-27T20:48:50.500Z,M
0.46838,-0.86008,0.12098,292,4563,486,-7341,-1116,857,254,-280,294,114,,,2024-06-27T20:48:50.520Z,M
0.45367,-0.86383,0.1123,293,4211,410,-8029,-1178,1066,413,-279,293,118,,,2024-06-27T20:48:50.540Z,M
0.4489,-0.86389,0.10663,293,3749,384,-7803,-1273,1059,130,-278,289,111,,,2024-06-27T20:48:50.560Z,M
0.44551,-0.86286,0.09959,292,3931,666,-7361,-1399,1086,-90,-261,285,113,,,2024-06-27T20:48:50.580Z,M
0.44314,-0.86065,0.09166,292,4065,794,-7033,-1524,1206,-276,-269,282,103,,,2024-06-27T20:48:50.600Z,M
0.44093,-0.85741,0.08274,292,4453,918,-6633,-1706,1374,-382,-272,268,122,,,2024-06-27T20:48:50.620Z,M
0.43793,-0.85374,0.07357,294,4713,1102,-6313,-1797,1471,-343,-267,270,114,,,2024-06-27T20:48:50.640Z,M
0.43467,-0.84948,0.064,295,5005,1638,-6165,-1855,1520,-359,-254,273,101,,,2024-06-27T20:48:50.660Z,M
0.42701,-0.83980,0.04284,296,5481,1566,-6401,-2108,1515,-455,-239,260,99,,,2024-06-27T20:48:50.680Z,M
0.42193,-0.83425,0.0288,296,5177,1868,-5825,-2368,1472,-419,-242,254,91,,,2024-06-27T20:48:50.700Z,M
0.41722,-0.82821,0.0108,297,4999,1654,-5281,-2666,1218,-626,-237,244,91,,,2024-06-27T20:48:50.720Z,M
0.41335,-0.82055,-0.00884,300,5033,2654,-5047,-2790,1246,-818,-235,250,88,,,2024-06-27T20:48:50.740Z,M
0.4064,-0.81289,-0.02101,300,5641,3658,-5091,-2310,1688,-231,-231,228,81,,,2024-06-27T20:48:50.760Z,M
0.39615,-0.80547,-0.02797,302,5841,3606,-4875,-2069,2003,300,-231,228,81,,,2024-06-27T20:48:50.780Z,M
0.38607,-0.79761,-0.03513,303,5693,3944,-5121,-2037,1946,259,-224,217,71,,,2024-06-27T20:48:50.800Z,M
0.36983,-0.77930,-0.05186,305,6337,4228,-5127,-1945,1770,-78,-224,209,64,,,2024-06-27T20:48:50.820Z,M
0.36263,-0.77056,-0.06013,307,6389,4002,-4625,-1817,1559,-102,-213,209,56,,,2024-06-27T20:48:50.840Z,M
0.35597,-0.76311,-0.06825,307,6219,3916,-4139,-1644,1244,-112,-203,209,44,,,2024-06-27T20:48:50.860Z,M
0.3505,-0.75664,-0.07536,307,6247,4322,-3759,-1384,1017,-125,-211,196,46,,,2024-06-27T20:48:50.880Z,M
0.34554,-0.75151,-0.08051,307,6737,4876,-3333,-1088,824,-18,-205,187,40,,,2024-06-27T20:48:50.900Z,M
0.34048,-0.74883,-0.08339,307,6765,4750,-3387,-780,513,185,-215,182,37,,,2024-06-27T20:48:50.920Z,M
0.33573,-0.74808,-0.08463,307,6341,4492,-3599,-519,266,303,-205,182,27,,,2024-06-27T20:48:50.940Z,M
0.33051,-0.74696,-0.08706,307,5431,3616,-3275,-320,108,42,-211,180,28,,,2024-06-27T20:48:50.960Z,M
0.32943,-0.74646,-0.09,307,5259,3464,-2833,-326,-19,-115,-206,188,26,,,2024-06-27T20:48:50.980Z,M
0.32723,-0.74690,-0.09488,307,4645,3842,-295,-513,-233,-118,-216,175,38,,,2024-06-27T20:48:51Z,M
0.32895,-0.74661,-0.09653,307,5105,4076,-3499,-1,-66,-256,-194,184,22,,,2024-06-27T20:48:51.020Z,M
0.33619,-0.74479,-0.09538,307,4851,2328,-3205,582,96,-601,-192,176,27,,,2024-06-27T20:48:51.040Z,M
0.35199,-0.74201,-0.09124,307,5507,1870,-4981,1400,105,-1202,-203,194,33,,,2024-06-27T20:48:51.060Z,M
0.37745,-0.73456,-0.08725,307,4923,3154,-4621,1983,410,-2136,-207,190,17,,,2024-06-27T20:48:51.080Z,M
0.39578,-0.73057,-0.08487,307,5089,5410,-3073,1550,-41,-1509,-205,190,27,,,2024-06-27T20:48:51.100Z,M
0.40086,-0.73887,-0.08199,307,6319,4532,-1983,420,-843,280,-216,186,26,,,2024-06-27T20:48:51.120Z,M
0.39744,-0.74401,-0.08483,307,5113,3780,-1591,-142,-832,262,-208,180,44,,,2024-06-27T20:48:51.140Z,M
0.3947,-0.74702,-0.09107,307,4627,3476,-1495,-467,-706,-58,-213,188,36,,,2024-06-27T20:48:51.160Z,M
0.39333,-0.74739,-0.09807,307,5531,4876,-2571,-568,-395,-285,-222,190,35,,,2024-06-27T20:48:51.180Z,M
0.39208,-0.74577,-0.10067,307,5697,4802,-2347,-371,176,-103,-219,186,28,,,2024-06-27T20:48:51.200Z,M
0.38872,-0.74646,-0.10438,307,6127,5336,-2729,-474,-173,81,-226,175,33,,,2024-06-27T20:48:51.220Z,M
0.38419,-0.74853,-0.10799,307,5785,5378,-2921,-474,-342,230,-215,179,32,,,2024-06-27T20:48:51.240Z,M
0.37793,-0.75213,-0.11026,307,5457,4660,-3499,-107,-119,238,-215,184,42,,,2024-06-27T20:48:51.260Z,M
0.38315,-0.74925,-0.11027,307,4351,4414,-3613,252,249,-545,-219,188,41,,,2024-06-27T20:48:51.280Z,M
0.38471,-0.74822,-0.10716,307,6297,4212,-4063,285,292,-14,-215,176,35,,,2024-06-27T20:48:51.300Z,M
0.38591,-0.74653,-0.10508,307,5939,5256,-3865,154,365,-38,-221,172,31,,,2024-06-27T20:48:51.320Z,M
0.38648,-0.74374,-0.10395,307,5553,4308,-4765,-69,541,-76,-210,179,35,,,2024-06-27T20:48:51.340Z,M
0.38487,-0.73810,-0.10518,307,5485,4718,-4347,-613,965,-88,-215,184,37,,,2024-06-27T20:48:51.360Z,M
0.37954,-0.73212,-0.10807,307,6759,5366,-3313,-1050,1045,116,-199,179,35,,,2024-06-27T20:48:51.380Z,M
0.36807,-0.72355,-0.1131,306,7357,5820,-2353,-810,708,292,-210,171,30,,,2024-06-27T20:48:51.400Z,M
0.36184,-0.71997,-0.11201,304,7427,5660,-2441,-669,851,496,-206,175,23,,,2024-06-27T20:48:51.420Z,M
0.3545,-0.71516,-0.10851,304,7321,5564,-2307,-663,1186,713,-199,182,22,,,2024-06-27T20:48:51.440Z,M
0.34573,-0.70986,-0.10257,304,7567,5708,-1327,-631,1401,976,-203,180,21,,,2024-06-27T20:48:51.460Z,M
0.3353,-0.70436,-0.09468,304,6879,5190,-855,-612,1520,1240,-194,176,20,,,2024-06-27T20:48:51.480Z,M
0.32307,-0.69843,-0.08674,304,7069,5070,-761,-767,1593,1373,-185,180,18,,,2024-06-27T20:48:51.500Z,M
0.31026,-0.69267,-0.07992,305,7061,4742,-607,-864,1486,1339,-187,187,7,,,2024-06-27T20:48:51.520Z,M
0.29769,-0.68679,-0.07345,307,8039,5300,-1037,-865,1446,1277,-192,187,7,,,2024-06-27T20:48:51.540Z,M
0.27673,-0.67157,-0.05938,307,8725,5788,-501,-581,1643,1020,-169,187,-10,,,2024-06-27T20:48:51.560Z,M
0.27069,-0.66228,-0.05119,307,7899,5274,133,-270,1730,822,-169,184,-10,,,2024-06-27T20:48:51.580Z,M
0.26707,-0.65305,-0.04259,310,7839,4728,851,-29,1648,676,-164,198,-7,,,2024-06-27T20:48:51.600Z,M
0.26511,-0.64396,-0.03485,309,8125,4200,1059,77,1542,495,-162,188,-18,,,2024-06-27T20:48:51.620Z,M
0.2634,-0.63434,-0.02856,308,7979,3964,1473,1,1543,353,-156,190,-27,,,2024-06-27T20:48:51.640Z,M
0.26115,-0.62386,-0.02283,308,8093,3722,1625,-104,1632,323,-155,204,-28,,,2024-06-27T20:48:51.660Z,M
0.2576,-0.61326,-0.01753,308,8329,3324,1561,-243,1638,372,-162,196,-26,,,2024-06-27T20:48:51.680Z,M
0.25393,-0.60353,-0.01317,308,8285,2898,1717,-274,1469,311,-152,191,-36,,,2024-06-27T20:48:51.700Z,M
0.24891,-0.58310,-0.00098,310,8201,3770,2741,84,1618,425,-155,209,-41,,,2024-06-27T20:48:51.720Z,M
0.25091,-0.56909,0.01154,309,8507,4356,3071,680,2073,528,-143,205,-52,,,2024-06-27T20:48:51.740Z,M
0.25641,-0.55287,0.02819,309,7719,4594,2837,1233,2348,601,-146,205,-52,,,2024-06-27T20:48:51.760Z,M
0.26372,-0.53679,0.04762,305,7423,3674,2975,1610,2300,754,-149,199,-66,,,2024-06-27T20:48:51.780Z,M
0.27153,-0.52218,0.06879,304,8393,3154,3363,1798,2108,913,-143,205,-60,,,2024-06-27T20:48:51.800Z,M
0.27977,-0.50917,0.0909,303,8005,3736,2797,1940,1872,1032,-140,198,-55,,,2024-06-27T20:48:51.820Z,M
0.28755,-0.50045,0.11215,303,9041,2944,3421,1910,1305,1143,-131,204,-61,,,2024-06-27T20:48:51.840Z,M
0.30353,-0.49090,0.14035,299,8445,2142,3197,1396,447,435,-137,212,-61,,,2024-06-27T20:48:51.860Z,M
0.31058,-0.49052,0.14542,298,8311,2302,3703,991,-89,100,-137,228,-64,,,2024-06-27T20:48:51.880Z,M
0.31728,-0.49354,0.14575,298,8237,2420,3375,699,-591,-156,-121,228,-69,,,2024-06-27T20:48:51.900Z,M
0.32462,-0.49898,0.14167,298,8179,2176,3357,522,-1012,-463,-130,219,-57,,,2024-06-27T20:48:51.920Z,M
0.33276,-0.50602,0.13427,298,8425,2238,3399,430,-1320,-714,-139,215,-59,,,2024-06-27T20:48:51.940Z,M
0.34114,-0.51359,0.12503,298,8651,2146,3347,359,-1456,-857,-139,212,-51,,,2024-06-27T20:48:51.960Z,M
0.34981,-0.52108,0.1149,298,9003,2108,3295,335,-1505,-947,-130,219,-45,,,2024-06-27T20:48:51.980Z,M
0.36775,-0.53665,0.09508,296,8577,2340,2465,473,-1601,-923,-147,204,-41,,,2024-06-27T20:48:52Z,M
0.37836,-0.54370,0.08621,295,7601,2106,1587,663,-1562,-995,-147,202,-26,,,2024-06-27T20:48:52.020Z,M
0.38935,-0.55016,0.07836,295,7537,1654,1587,773,-1499,-969,-144,202,-28,,,2024-06-27T20:48:52.040Z,M
0.39855,-0.55677,0.07164,295,8065,1582,1681,692,-1435,-784,-143,198,-27,,,2024-06-27T20:48:52.060Z,M
0.4049,-0.56316,0.06627,295,8877,1610,1729,476,-1239,-466,-147,196,-16,,,2024-06-27T20:48:52.080Z,M
0.40671,-0.56881,0.06303,295,9323,1946,1669,139,-896,-84,-155,199,-6,,,2024-06-27T20:48:52.100Z,M
0.40482,-0.57323,0.06139,293,8733,2142,1161,-159,-532,189,-155,196,-8,,,2024-06-27T20:48:52.120Z,M
0.3987,-0.57662,0.06172,292,7715,2222,529,-194,22,180,-151,198,-12,,,2024-06-27T20:48:52.140Z,M
0.39566,-0.57645,0.06212,292,7763,1706,609,-259,154,132,-165,191,-3,,,2024-06-27T20:48:52.170Z,M
0.3917,-0.57564,0.06072,292,8071,1170,935,-482,196,3,-175,196,1,,,2024-06-27T20:48:52.190Z,M
0.38735,-0.57377,0.05578,292,7943,1168,841,-787,211,-294,-160,204,-3,,,2024-06-27T20:48:52.210Z,M
0.38129,-0.57144,0.04804,292,7559,1508,885,-1137,227,-421,-164,187,-5,,,2024-06-27T20:48:52.230Z,M
0.37603,-0.56811,0.03622,292,7085,922,899,-1349,166,-765,-158,192,-10,,,2024-06-27T20:48:52.250Z,M
0.37135,-0.56437,0.02002,292,6629,1022,655,-1557,15,-1157,-160,186,-21,,,2024-06-27T20:48:52.270Z,M
0.36654,-0.56070,0.00036,292,6141,1008,337,-1764,-156,-1417,-158,184,-22,,,2024-06-27T20:48:52.290Z,M
0.35567,-0.55411,-0.04318,296,5511,1712,-619,-1916,-348,-1507,-170,172,-23,,,2024-06-27T20:48:52.310Z,M
0.35045,-0.55135,-0.06358,297,5217,1756,-1005,-1748,-402,-1421,-178,167,-36,,,2024-06-27T20:48:52.330Z,M
0.34542,-0.54897,-0.08226,297,5433,1890,-855,-1601,-415,-1286,-189,155,-32,,,2024-06-27T20:48:52.350Z,M
0.33968,-0.54802,-0.09994,297,5209,1930,-835,-1543,-560,-1119,-184,163,-50,,,2024-06-27T20:48:52.370Z,M
0.33273,-0.54881,-0.11711,300,4865,1974,-1069,-1563,-766,-959,-185,165,-41,,,2024-06-27T20:48:52.390Z,M
0.32378,-0.55162,-0.13453,301,4477,1862,-1117,-1672,-1028,-805,-197,153,-45,,,2024-06-27T20:48:52.410Z,M
0.31203,-0.55761,-0.15316,304,4145,1728,-971,-1862,-1482,-657,-199,153,-42,,,2024-06-27T20:48:52.430Z,M
0.27751,-0.57480,-0.19492,306,4587,2144,-403,-2509,-2052,-381,-199,155,-57,,,2024-06-27T20:48:52.450Z,M
0.25467,-0.58415,-0.21672,309,4441,2596,-589,-2816,-2195,-173,-198,143,-54,,,2024-06-27T20:48:52.470Z,M
0.22912,-0.59346,-0.23779,312,4387,2922,-733,-2979,-2263,41,-199,145,-57,,,2024-06-27T20:48:52.490Z,M
0.20227,-0.60388,-0.25787,313,3907,2938,-977,-2941,-2473,182,-213,154,-69,,,2024-06-27T20:48:52.510Z,M
0.17436,-0.61530,-0.2773,315,3765,2772,-623,-2911,-2705,261,-201,143,-74,,,2024-06-27T20:48:52.530Z,M
0.14417,-0.62716,-0.29566,317,4269,2610,-135,-2976,-2881,459,-201,149,-81,,,2024-06-27T20:48:52.550Z,M
0.11084,-0.63853,-0.31323,318,4895,2760,417,-3163,-2986,694,-202,153,-88,,,2024-06-27T20:48:52.570Z,M
0.0377,-0.65905,-0.34432,323,5567,3106,953,-3300,-3098,1079,-196,151,-91,,,2024-06-27T20:48:52.590Z,M
0.00033,-0.66724,-0.35694,325,6067,3308,1027,-3223,-3002,1237,-192,155,-105,,,2024-06-27T20:48:52.610Z,M
-0.03643,-0.67362,-0.36675,328,6267,3794,857,-3060,-2809,1431,-188,165,-96,,,2024-06-27T20:48:52.630Z,M
-0.07207,-0.67896,-0.37278,328,5983,3592,581,-2742,-2637,1634,-181,171,-115,,,2024-06-27T20:48:52.650Z,M
-0.10447,-0.68373,-0.3758,330,6313,2876,623,-2335,-2449,1630,-181,176,-108,,,2024-06-27T20:48:52.670Z,M
-0.13464,-0.68692,-0.37773,333,7133,2752,815,-2162,-2216,1598,-172,175,-109,,,2024-06-27T20:48:52.690Z,M
-0.16457,-0.68784,-0.37902,338,7205,2616,725,-2190,-1975,1712,-176,179,-93,,,2024-06-27T20:48:52.710Z,M
-0.19342,-0.68762,-0.37909,340,7159,2620,563,-2057,-1817,1771,-157,188,-106,,,2024-06-27T20:48:52.730Z,M
-0.2429,-0.68765,-0.37411,342,7371,2018,149,-1427,-1563,1586,-139,194,-116,,,2024-06-27T20:48:52.750Z,M
-0.26322,-0.68691,-0.37123,342,7111,1616,103,-1289,-1319,1429,-137,202,-106,,,2024-06-27T20:48:52.770Z,M
-0.28137,-0.68662,-0.36796,343,7029,1300,319,-1113,-1271,1282,-135,213,-98,,,2024-06-27T20:48:52.790Z,M
-0.29576,-0.68831,-0.36374,342,6975,334,443,-755,-1305,987,-137,215,-106,,,2024-06-27T20:48:52.810Z,M
-0.30654,-0.69094,-0.36059,340,7597,-426,785,-582,-1257,574,-130,229,-105,,,2024-06-27T20:48:52.830Z,M
-0.31629,-0.69156,-0.35998,340,7853,814,507,-749,-930,493,-124,223,-104,,,2024-06-27T20:48:52.850Z,M
-0.33001,-0.68948,-0.35767,340,8047,1296,1169,-891,-859,1064,-124,228,-94,,,2024-06-27T20:48:52.870Z,M
-0.35381,-0.68414,-0.34083,340,7609,-464,-145,102,-299,1451,-125,227,-90,,,2024-06-27T20:48:52.890Z,M
-0.36118,-0.67969,-0.33348,340,8799,-1036,821,78,25,1284,-120,240,-100,,,2024-06-27T20:48:52.910Z,M
-0.36911,-0.67282,-0.33072,339,9359,-1090,473,-381,350,1173,-114,252,-91,,,2024-06-27T20:48:52.930Z,M
-0.37986,-0.66280,-0.3294,341,10159,-42,1227,-745,547,1442,-123,242,-93,,,2024-06-27T20:48:52.950Z,M
-0.39452,-0.65176,-0.32328,341,9269,178,231,-633,334,2068,-112,258,-100,,,2024-06-27T20:48:52.970Z,M
-0.40768,-0.64157,-0.31251,341,8761,-578,-11,-122,247,2276,-110,256,-90,,,2024-06-27T20:48:52.990Z,M
-0.41513,-0.63547,-0.29911,341,9607,-1594,669,564,123,1872,-112,274,-103,,,2024-06-27T20:48:53.010Z,M
-0.42143,-0.63030,-0.28679,341,10923,-2066,1313,529,66,1647,-107,271,-98,,,2024-06-27T20:48:53.030Z,M
-0.44195,-0.61137,-0.27093,340,10827,-1198,1321,-409,392,1894,-98,286,-99,,,2024-06-27T20:48:53.050Z,M
-0.45461,-0.60157,-0.26198,340,9837,-1320,885,-371,133,1983,-103,286,-109,,,2024-06-27T20:48:53.070Z,M
-0.46526,-0.59361,-0.25053,340,9147,-1178,5,-11,-39,1928,-107,311,-98,,,2024-06-27T20:48:53.090Z,M
-0.47358,-0.58638,-0.23727,337,10149,-1462,503,340,-31,1896,-107,314,-103,,,2024-06-27T20:48:53.110Z,M
-0.47974,-0.58001,-0.224,335,10659,-2218,631,518,-9,1728,-102,319,-98,,,2024-06-27T20:48:53.130Z,M
-0.48273,-0.57538,-0.21126,335,9787,-2266,-31,742,-4,1414,-112,316,-93,,,2024-06-27T20:48:53.150Z,M
-0.48334,-0.57270,-0.19689,335,9287,-2138,137,1056,-152,1280,-102,322,-100,,,2024-06-27T20:48:53.170Z,M
-0.48041,-0.56916,-0.16247,335,9711,-1768,1447,1553,-309,1348,-106,336,-104,,,2024-06-27T20:48:53.190Z,M
-0.47821,-0.56811,-0.14256,331,9329,-2316,1643,1661,-459,1412,-108,339,-101,,,2024-06-27T20:48:53.210Z,M
-0.47594,-0.56760,-0.12182,327,8575,-2648,977,1681,-594,1424,-110,343,-103,,,2024-06-27T20:48:53.230Z,M
-0.47301,-0.56746,-0.10098,323,8043,-3062,411,1701,-678,1402,-114,341,-104,,,2024-06-27T20:48:53.250Z,M
-0.46922,-0.56791,-0.08017,323,7943,-3622,277,1741,-744,1304,-107,353,-103,,,2024-06-27T20:48:53.270Z,M
